group,id,course,semester,grade
12,77,Moral Philosophy and Ethical Decision-Making,1,8.5
12,77,Moral Philosophy and Ethical Decision-Making,1,10
12,77,Moral Philosophy and Ethical Decision-Making,1,5.5
12,77,Moral Philosophy and Ethical Decision-Making,1,10
12,77,Moral Philosophy and Ethical Decision-Making,1,8
12,77,Moral Philosophy and Ethical Decision-Making,1,10.5
12,77,Moral Philosophy and Ethical Decision-Making,1,7.5
12,77,Post-Apocalyptic History and Archaeology,2,14.5
12,77,Post-Apocalyptic History and Archaeology,2,10
12,77,Post-Apocalyptic History and Archaeology,2,12.5
12,77,Post-Apocalyptic History and Archaeology,2,11.5
12,77,Radiation Ecology and Environmental Science,1,11.5
12,77,Radiation Ecology and Environmental Science,1,13.5
12,77,Radiation Ecology and Environmental Science,1,14
12,77,Radiation Ecology and Environmental Science,1,13.5
12,77,Radiation Ecology and Environmental Science,1,11
12,77,Radiation Ecology and Environmental Science,1,14.5
12,77,Radiation Ecology and Environmental Science,1,8.5
12,77,Radiation Ecology and Environmental Science,1,10.5
12,77,Radiation Ecology and Environmental Science,1,9.5
12,77,Radiation Ecology and Environmental Science,1,12.5
12,77,Renewable Energy and Sustainable Living,2,11
12,77,Renewable Energy and Sustainable Living,2,6
12,77,Renewable Energy and Sustainable Living,2,7
12,77,Renewable Energy and Sustainable Living,2,10
12,77,Renewable Energy and Sustainable Living,2,6
12,77,Renewable Energy and Sustainable Living,2,7
12,77,Scavenging and Resource Management,1,10.75
12,77,Scavenging and Resource Management,1,11.75
12,77,Scavenging and Resource Management,1,6.25
12,77,Scavenging and Resource Management,1,6.25
12,77,Scavenging and Resource Management,1,8.25
12,77,Scavenging and Resource Management,1,7.5
12,77,Scavenging and Resource Management,1,9.25
12,77,Scavenging and Resource Management,1,8.5
12,77,Scavenging and Resource Management,1,9.25
12,77,Survival Skills and Wilderness Medicine,1,11.5
12,77,Survival Skills and Wilderness Medicine,1,8.5
12,77,Survival Skills and Wilderness Medicine,1,12.5
12,77,Survival Skills and Wilderness Medicine,1,12.5
12,77,Survival Skills and Wilderness Medicine,1,13.5
12,77,Survival Skills and Wilderness Medicine,1,10.5
12,109,Art and Expression in a Post-Apocalyptic World,2,11.5
12,109,Art and Expression in a Post-Apocalyptic World,2,12
12,109,Art and Expression in a Post-Apocalyptic World,2,8
12,109,Art and Expression in a Post-Apocalyptic World,2,12
12,109,Art and Expression in a Post-Apocalyptic World,2,12.5
12,109,Art and Expression in a Post-Apocalyptic World,2,9
12,109,Art and Expression in a Post-Apocalyptic World,2,10.5
12,109,Art and Expression in a Post-Apocalyptic World,2,10.5
12,109,Art and Expression in a Post-Apocalyptic World,2,8.5
12,109,Art and Expression in a Post-Apocalyptic World,2,13.5
12,109,Combat Tactics and Self-Defense,2,7.5
12,109,Combat Tactics and Self-Defense,2,8
12,109,Community Building and Social Organization,2,14.2
12,109,Community Building and Social Organization,2,10.7
12,109,Community Building and Social Organization,2,13.4
12,109,Community Building and Social Organization,2,10.7
12,109,Community Building and Social Organization,2,13.5
12,109,Community Building and Social Organization,2,12.2
12,109,Mechanical Engineering and Vehicle Repair,1,7.5
12,109,Mechanical Engineering and Vehicle Repair,1,10
12,109,Mechanical Engineering and Vehicle Repair,1,7.5
12,109,Moral Philosophy and Ethical Decision-Making,1,6.5
12,109,Moral Philosophy and Ethical Decision-Making,1,13.5
12,109,Moral Philosophy and Ethical Decision-Making,1,7.5
12,109,Moral Philosophy and Ethical Decision-Making,1,9.5
12,109,Moral Philosophy and Ethical Decision-Making,1,11
12,109,Moral Philosophy and Ethical Decision-Making,1,8.5
12,109,Moral Philosophy and Ethical Decision-Making,1,7.5
12,109,Post-Apocalyptic History and Archaeology,2,9.5
12,109,Post-Apocalyptic History and Archaeology,2,13.5
12,109,Post-Apocalyptic History and Archaeology,2,12.5
12,109,Post-Apocalyptic History and Archaeology,2,12.5
12,109,Radiation Ecology and Environmental Science,1,13.5
12,109,Radiation Ecology and Environmental Science,1,7.5
12,109,Radiation Ecology and Environmental Science,1,13
12,109,Radiation Ecology and Environmental Science,1,12
12,109,Radiation Ecology and Environmental Science,1,14
12,109,Radiation Ecology and Environmental Science,1,12.5
12,109,Radiation Ecology and Environmental Science,1,10.5
12,109,Radiation Ecology and Environmental Science,1,11
12,109,Radiation Ecology and Environmental Science,1,13.5
12,109,Radiation Ecology and Environmental Science,1,14
12,109,Renewable Energy and Sustainable Living,2,9
12,109,Renewable Energy and Sustainable Living,2,10
12,109,Renewable Energy and Sustainable Living,2,8
12,109,Renewable Energy and Sustainable Living,2,9
12,109,Renewable Energy and Sustainable Living,2,12
12,109,Renewable Energy and Sustainable Living,2,6
12,109,Scavenging and Resource Management,1,9.5
12,109,Scavenging and Resource Management,1,7.25
12,109,Scavenging and Resource Management,1,7.75
12,109,Scavenging and Resource Management,1,7.5
12,109,Scavenging and Resource Management,1,7.75
12,109,Scavenging and Resource Management,1,7.5
12,109,Scavenging and Resource Management,1,7.25
12,109,Survival Skills and Wilderness Medicine,1,10.5
12,109,Survival Skills and Wilderness Medicine,1,10
12,109,Survival Skills and Wilderness Medicine,1,10
12,109,Survival Skills and Wilderness Medicine,1,14
12,109,Survival Skills and Wilderness Medicine,1,11
12,136,Art and Expression in a Post-Apocalyptic World,2,11
12,136,Art and Expression in a Post-Apocalyptic World,2,11
12,136,Art and Expression in a Post-Apocalyptic World,2,13.5
12,136,Art and Expression in a Post-Apocalyptic World,2,13
12,136,Art and Expression in a Post-Apocalyptic World,2,9.5
12,136,Art and Expression in a Post-Apocalyptic World,2,13
12,136,Art and Expression in a Post-Apocalyptic World,2,9
12,136,Art and Expression in a Post-Apocalyptic World,2,10.5
12,136,Art and Expression in a Post-Apocalyptic World,2,8.5
12,136,Art and Expression in a Post-Apocalyptic World,2,8.5
12,136,Combat Tactics and Self-Defense,2,10
12,136,Combat Tactics and Self-Defense,2,9
12,136,Combat Tactics and Self-Defense,2,7.5
12,136,Community Building and Social Organization,2,12.5
12,136,Community Building and Social Organization,2,11.6
12,136,Community Building and Social Organization,2,14.3
12,136,Community Building and Social Organization,2,15.2
12,136,Community Building and Social Organization,2,13.2
12,136,Community Building and Social Organization,2,14.4
12,136,Mechanical Engineering and Vehicle Repair,1,9.5
12,136,Mechanical Engineering and Vehicle Repair,1,12
12,136,Mechanical Engineering and Vehicle Repair,1,9.5
12,136,Moral Philosophy and Ethical Decision-Making,1,11.5
12,136,Moral Philosophy and Ethical Decision-Making,1,8
12,136,Moral Philosophy and Ethical Decision-Making,1,11.5
12,136,Moral Philosophy and Ethical Decision-Making,1,8
12,136,Moral Philosophy and Ethical Decision-Making,1,6.5
12,136,Moral Philosophy and Ethical Decision-Making,1,7
12,136,Moral Philosophy and Ethical Decision-Making,1,10
12,136,Post-Apocalyptic History and Archaeology,2,15
12,136,Post-Apocalyptic History and Archaeology,2,10.5
12,136,Post-Apocalyptic History and Archaeology,2,10.5
12,136,Post-Apocalyptic History and Archaeology,2,12.5
12,136,Radiation Ecology and Environmental Science,1,14
12,136,Radiation Ecology and Environmental Science,1,13
12,136,Radiation Ecology and Environmental Science,1,11
12,136,Radiation Ecology and Environmental Science,1,12.5
12,136,Radiation Ecology and Environmental Science,1,14.5
12,136,Radiation Ecology and Environmental Science,1,13
12,136,Radiation Ecology and Environmental Science,1,11
12,136,Radiation Ecology and Environmental Science,1,15
12,136,Radiation Ecology and Environmental Science,1,14
12,136,Radiation Ecology and Environmental Science,1,15.5
12,136,Renewable Energy and Sustainable Living,2,10
12,136,Renewable Energy and Sustainable Living,2,10
12,136,Renewable Energy and Sustainable Living,2,9
12,136,Renewable Energy and Sustainable Living,2,12
12,136,Renewable Energy and Sustainable Living,2,11
12,136,Renewable Energy and Sustainable Living,2,9
12,136,Scavenging and Resource Management,1,7
12,136,Scavenging and Resource Management,1,8.5
12,136,Scavenging and Resource Management,1,8.5
12,136,Scavenging and Resource Management,1,6.75
12,136,Scavenging and Resource Management,1,8
12,136,Scavenging and Resource Management,1,9
12,136,Scavenging and Resource Management,1,8.25
12,136,Scavenging and Resource Management,1,9.75
12,136,Scavenging and Resource Management,1,10
12,136,Survival Skills and Wilderness Medicine,1,14
12,136,Survival Skills and Wilderness Medicine,1,12
12,136,Survival Skills and Wilderness Medicine,1,12
12,136,Survival Skills and Wilderness Medicine,1,12
12,136,Survival Skills and Wilderness Medicine,1,13
12,178,Art and Expression in a Post-Apocalyptic World,2,10.5
12,178,Art and Expression in a Post-Apocalyptic World,2,11.5
12,178,Art and Expression in a Post-Apocalyptic World,2,14.5
12,178,Art and Expression in a Post-Apocalyptic World,2,13.5
12,178,Art and Expression in a Post-Apocalyptic World,2,9.5
12,178,Art and Expression in a Post-Apocalyptic World,2,13
12,178,Art and Expression in a Post-Apocalyptic World,2,10.5
12,178,Art and Expression in a Post-Apocalyptic World,2,9.5
12,178,Art and Expression in a Post-Apocalyptic World,2,13.5
12,178,Combat Tactics and Self-Defense,2,9.5
12,178,Combat Tactics and Self-Defense,2,8
12,178,Combat Tactics and Self-Defense,2,4
12,178,Community Building and Social Organization,2,13.3
12,178,Community Building and Social Organization,2,13.2
12,178,Community Building and Social Organization,2,13.1
12,178,Community Building and Social Organization,2,12
12,178,Community Building and Social Organization,2,12.8
12,178,Community Building and Social Organization,2,11.5
12,178,Community Building and Social Organization,2,9.5
12,178,Mechanical Engineering and Vehicle Repair,1,9
12,178,Mechanical Engineering and Vehicle Repair,1,10
12,178,Mechanical Engineering and Vehicle Repair,1,10
12,178,Moral Philosophy and Ethical Decision-Making,1,10.5
12,178,Moral Philosophy and Ethical Decision-Making,1,10
12,178,Moral Philosophy and Ethical Decision-Making,1,10
12,178,Moral Philosophy and Ethical Decision-Making,1,7.5
12,178,Moral Philosophy and Ethical Decision-Making,1,9.5
12,178,Moral Philosophy and Ethical Decision-Making,1,12
12,178,Post-Apocalyptic History and Archaeology,2,8.5
12,178,Post-Apocalyptic History and Archaeology,2,8.5
12,178,Post-Apocalyptic History and Archaeology,2,12
12,178,Post-Apocalyptic History and Archaeology,2,10.5
12,178,Radiation Ecology and Environmental Science,1,12
12,178,Radiation Ecology and Environmental Science,1,13
12,178,Radiation Ecology and Environmental Science,1,9
12,178,Radiation Ecology and Environmental Science,1,16.5
12,178,Radiation Ecology and Environmental Science,1,11
12,178,Radiation Ecology and Environmental Science,1,10
12,178,Radiation Ecology and Environmental Science,1,14
12,178,Radiation Ecology and Environmental Science,1,14.5
12,178,Radiation Ecology and Environmental Science,1,13
12,178,Radiation Ecology and Environmental Science,1,13
12,178,Renewable Energy and Sustainable Living,2,11
12,178,Renewable Energy and Sustainable Living,2,7
12,178,Renewable Energy and Sustainable Living,2,9
12,178,Renewable Energy and Sustainable Living,2,7
12,178,Renewable Energy and Sustainable Living,2,7
12,178,Renewable Energy and Sustainable Living,2,8
12,178,Scavenging and Resource Management,1,9
12,178,Scavenging and Resource Management,1,4
12,178,Scavenging and Resource Management,1,9.25
12,178,Scavenging and Resource Management,1,6.5
12,178,Scavenging and Resource Management,1,10.5
12,178,Scavenging and Resource Management,1,8.25
12,178,Scavenging and Resource Management,1,6.75
12,178,Scavenging and Resource Management,1,5
12,178,Scavenging and Resource Management,1,8.5
12,178,Survival Skills and Wilderness Medicine,1,11.5
12,178,Survival Skills and Wilderness Medicine,1,11
12,178,Survival Skills and Wilderness Medicine,1,13
12,178,Survival Skills and Wilderness Medicine,1,9
12,178,Survival Skills and Wilderness Medicine,1,11.5
12,183,Art and Expression in a Post-Apocalyptic World,2,14.5
12,183,Art and Expression in a Post-Apocalyptic World,2,15
12,183,Art and Expression in a Post-Apocalyptic World,2,12
12,183,Art and Expression in a Post-Apocalyptic World,2,8
12,183,Art and Expression in a Post-Apocalyptic World,2,9.5
12,183,Art and Expression in a Post-Apocalyptic World,2,7.5
12,183,Art and Expression in a Post-Apocalyptic World,2,10.5
12,183,Art and Expression in a Post-Apocalyptic World,2,12
12,183,Art and Expression in a Post-Apocalyptic World,2,14.5
12,183,Art and Expression in a Post-Apocalyptic World,2,10.5
12,183,Combat Tactics and Self-Defense,2,9
12,183,Combat Tactics and Self-Defense,2,9
12,183,Community Building and Social Organization,2,14.5
12,183,Community Building and Social Organization,2,13.2
12,183,Community Building and Social Organization,2,7.4
12,183,Community Building and Social Organization,2,10.2
12,183,Community Building and Social Organization,2,13.8
12,183,Community Building and Social Organization,2,10.7
12,183,Community Building and Social Organization,2,12.3
12,183,Mechanical Engineering and Vehicle Repair,1,11.5
12,183,Mechanical Engineering and Vehicle Repair,1,7.5
12,183,Mechanical Engineering and Vehicle Repair,1,6
12,183,Moral Philosophy and Ethical Decision-Making,1,12.5
12,183,Moral Philosophy and Ethical Decision-Making,1,6.5
12,183,Moral Philosophy and Ethical Decision-Making,1,8
12,183,Moral Philosophy and Ethical Decision-Making,1,5.5
12,183,Moral Philosophy and Ethical Decision-Making,1,9
12,183,Moral Philosophy and Ethical Decision-Making,1,9
12,183,Moral Philosophy and Ethical Decision-Making,1,8
12,183,Post-Apocalyptic History and Archaeology,2,11
12,183,Post-Apocalyptic History and Archaeology,2,12
12,183,Post-Apocalyptic History and Archaeology,2,12
12,183,Post-Apocalyptic History and Archaeology,2,12.5
12,183,Radiation Ecology and Environmental Science,1,14
12,183,Radiation Ecology and Environmental Science,1,10
12,183,Radiation Ecology and Environmental Science,1,12.5
12,183,Radiation Ecology and Environmental Science,1,12
12,183,Radiation Ecology and Environmental Science,1,10
12,183,Radiation Ecology and Environmental Science,1,11.5
12,183,Radiation Ecology and Environmental Science,1,13
12,183,Radiation Ecology and Environmental Science,1,13.5
12,183,Radiation Ecology and Environmental Science,1,10
12,183,Radiation Ecology and Environmental Science,1,17.5
12,183,Renewable Energy and Sustainable Living,2,8
12,183,Renewable Energy and Sustainable Living,2,7
12,183,Renewable Energy and Sustainable Living,2,11
12,183,Renewable Energy and Sustainable Living,2,10
12,183,Renewable Energy and Sustainable Living,2,9
12,183,Renewable Energy and Sustainable Living,2,8
12,183,Scavenging and Resource Management,1,7.5
12,183,Scavenging and Resource Management,1,9.5
12,183,Scavenging and Resource Management,1,9.75
12,183,Scavenging and Resource Management,1,7.25
12,183,Scavenging and Resource Management,1,6.75
12,183,Scavenging and Resource Management,1,9.5
12,183,Scavenging and Resource Management,1,8.5
12,183,Scavenging and Resource Management,1,7.5
12,183,Scavenging and Resource Management,1,7.75
12,183,Survival Skills and Wilderness Medicine,1,9
12,183,Survival Skills and Wilderness Medicine,1,14.5
